"","population","time","block","plot","trt","sample","name","X","Y","Zm01_1","Zm01_2","Zm02_1","Zm02_2","Zm03_1","Zm03_2","Zm04_1","Zm04_2","Zm05_1","Zm05_2","Zm06_1","Zm06_2","Zm07_1","Zm07_2","Zm09_1","Zm09_2","Zm10_1","Zm10_2","mlg"
"183","T1_3B",1,3,"B","1X",16,"T1-3B16",4,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"184","T1_3B",1,3,"B","1X",18,"T1-3B18",6,4,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"185","T1_3B",1,3,"B","1X",19,"T1-3B19",1,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"186","T1_3B",1,3,"B","1X",20,"T1-3B20",2,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"187","T1_3B",1,3,"B","1X",21,"T1-3B21",3,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"188","T1_3B",1,3,"B","1X",22,"T1-3B22",4,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"189","T1_3B",1,3,"B","1X",23,"T1-3B23",5,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"190","T1_3B",1,3,"B","1X",24,"T1-3B24",6,3,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"191","T1_3B",1,3,"B","1X",25,"T1-3B25",1,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"192","T1_3B",1,3,"B","1X",26,"T1-3B26",2,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"193","T1_3B",1,3,"B","1X",27,"T1-3B27",3,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"194","T1_3B",1,3,"B","1X",28,"T1-3B28",4,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"195","T1_3B",1,3,"B","1X",29,"T1-3B29",5,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"7100","T1_3B",1,3,"B","1X",30,"T1-3B30",6,2,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"196","T1_3B",1,3,"B","1X",31,"T1-3B31",1,1,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"197","T1_3B",1,3,"B","1X",32,"T1-3B32",2,1,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"198","T1_3B",1,3,"B","1X",33,"T1-3B33",3,1,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"199","T1_3B",1,3,"B","1X",34,"T1-3B34",4,1,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"200","T1_3B",1,3,"B","1X",35,"T1-3B35",5,1,165,171,96,102,105,105,80,80,196,200,290,290,87,93,128,134,146,148,190
"201","T1_3B",1,3,"B","1X",36,"T1-3B36",6,1,165,165,102,102,105,105,80,80,196,196,284,290,96,96,134,136,146,148,184
"202","T1_3C",1,3,"C","0X",1,"T1-3C1",1,6,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"203","T1_3C",1,3,"C","0X",2,"T1-3C2",2,6,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"204","T1_3C",1,3,"C","0X",3,"T1-3C3",3,6,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"205","T1_3C",1,3,"C","0X",4,"T1-3C4",4,6,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"206","T1_3C",1,3,"C","0X",5,"T1-3C5",5,6,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"207","T1_3C",1,3,"C","0X",6,"T1-3C6",6,6,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"208","T1_3C",1,3,"C","0X",7,"T1-3C7",1,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"209","T1_3C",1,3,"C","0X",8,"T1-3C8",2,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"210","T1_3C",1,3,"C","0X",9,"T1-3C9",3,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"211","T1_3C",1,3,"C","0X",10,"T1-3C10",4,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"212","T1_3C",1,3,"C","0X",11,"T1-3C11",5,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"213","T1_3C",1,3,"C","0X",12,"T1-3C12",6,5,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"214","T1_3C",1,3,"C","0X",13,"T1-3C13",1,4,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"8100","T1_3C",1,3,"C","0X",14,"T1-3C14",2,4,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"215","T1_3C",1,3,"C","0X",15,"T1-3C15",3,4,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"216","T1_3C",1,3,"C","0X",16,"T1-3C16",4,4,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"217","T1_3C",1,3,"C","0X",17,"T1-3C17",5,4,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"218","T1_3C",1,3,"C","0X",18,"T1-3C18",6,4,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"219","T1_3C",1,3,"C","0X",19,"T1-3C19",1,3,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"220","T1_3C",1,3,"C","0X",20,"T1-3C20",2,3,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"221","T1_3C",1,3,"C","0X",21,"T1-3C21",3,3,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"222","T1_3C",1,3,"C","0X",22,"T1-3C22",4,3,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"223","T1_3C",1,3,"C","0X",23,"T1-3C23",5,3,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"224","T1_3C",1,3,"C","0X",24,"T1-3C24",6,3,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"225","T1_3C",1,3,"C","0X",25,"T1-3C25",1,2,165,165,102,102,99,105,80,80,196,196,284,290,96,99,128,134,146,146,137
"226","T1_3C",1,3,"C","0X",26,"T1-3C26",2,2,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"227","T1_3C",1,3,"C","0X",27,"T1-3C27",3,2,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"228","T1_3C",1,3,"C","0X",28,"T1-3C28",4,2,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"229","T1_3C",1,3,"C","0X",29,"T1-3C29",5,2,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"230","T1_3C",1,3,"C","0X",30,"T1-3C30",6,2,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"231","T1_3C",1,3,"C","0X",31,"T1-3C31",1,1,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"232","T1_3C",1,3,"C","0X",32,"T1-3C32",2,1,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"233","T1_3C",1,3,"C","0X",33,"T1-3C33",3,1,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"234","T1_3C",1,3,"C","0X",34,"T1-3C34",4,1,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"235","T1_3C",1,3,"C","0X",35,"T1-3C35",5,1,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"236","T1_3C",1,3,"C","0X",36,"T1-3C36",6,1,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"237","T1_3D",1,3,"D","2X",1,"T1-3D1-AB",1,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"238","T1_3D",1,3,"D","2X",3,"T1-3D3-AB",3,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"239","T1_3D",1,3,"D","2X",4,"T1-3D4-AB",4,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"240","T1_3D",1,3,"D","2X",5,"T1-3D5-AB",5,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"241","T1_3D",1,3,"D","2X",6,"T1-3D6-AB",6,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"242","T1_3D",1,3,"D","2X",7,"T1-3D7-AB",1,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"243","T1_3D",1,3,"D","2X",8,"T1-3D8-AB",2,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"244","T1_3D",1,3,"D","2X",9,"T1-3D9-AB",3,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"245","T1_3D",1,3,"D","2X",10,"T1-3D10-AB",4,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"246","T1_3D",1,3,"D","2X",11,"T1-3D11-AB",5,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"247","T1_3D",1,3,"D","2X",12,"T1-3D12-AB",6,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"248","T1_3D",1,3,"D","2X",13,"T1-3D13-AB",1,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"249","T1_3D",1,3,"D","2X",14,"T1-3D14-AB",2,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"250","T1_3D",1,3,"D","2X",15,"T1-3D15-AB",3,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"251","T1_3D",1,3,"D","2X",16,"T1-3D16-AB",4,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"252","T1_3D",1,3,"D","2X",17,"T1-3D17-AB",5,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"253","T1_3D",1,3,"D","2X",18,"T1-3D18-AB",6,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"254","T1_3D",1,3,"D","2X",19,"T1-3D19-AB",1,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"255","T1_3D",1,3,"D","2X",20,"T1-3D20-AB",2,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"256","T1_3D",1,3,"D","2X",21,"T1-3D21-AB",3,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"257","T1_3D",1,3,"D","2X",22,"T1-3D22-AB",4,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"258","T1_3D",1,3,"D","2X",23,"T1-3D23-AB",5,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"259","T1_3D",1,3,"D","2X",24,"T1-3D24-AB",6,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"260","T1_3D",1,3,"D","2X",25,"T1-3D25-AB",1,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"261","T1_3D",1,3,"D","2X",26,"T1-3D26-AB",2,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"262","T1_3D",1,3,"D","2X",27,"T1-3D27-AB",3,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"263","T1_3D",1,3,"D","2X",28,"T1-3D28-AB",4,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"9100","T1_3D",1,3,"D","2X",29,"T1-3D29-AB",5,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"264","T1_3D",1,3,"D","2X",30,"T1-3D30-AB",6,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"265","T1_3D",1,3,"D","2X",31,"T1-3D31-AB",1,1,165,171,99,102,105,105,80,94,196,196,284,290,96,99,128,134,146,148,205
"266","T1_3D",1,3,"D","2X",32,"T1-3D32-AB",2,1,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"267","T1_3D",1,3,"D","2X",33,"T1-3D33-AB",3,1,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"268","T1_3D",1,3,"D","2X",34,"T1-3D34-AB",4,1,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"269","T1_3D",1,3,"D","2X",35,"T1-3D35-AB",5,1,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"270","T1_3D",1,3,"D","2X",36,"T1-3D36-AB",6,1,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"271","T1_4A",1,4,"A","1X",1,"T1-4A1",1,6,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"272","T1_4A",1,4,"A","1X",2,"T1-4A2",2,6,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"273","T1_4A",1,4,"A","1X",3,"T1-4A3",3,6,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"274","T1_4A",1,4,"A","1X",4,"T1-4A4",4,6,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"275","T1_4A",1,4,"A","1X",5,"T1-4A5",5,6,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"276","T1_4A",1,4,"A","1X",6,"T1-4A6",6,6,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"277","T1_4A",1,4,"A","1X",7,"T1-4A7",1,5,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"278","T1_4A",1,4,"A","1X",8,"T1-4A8",2,5,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"279","T1_4A",1,4,"A","1X",9,"T1-4A9",3,5,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"280","T1_4A",1,4,"A","1X",10,"T1-4A10",4,5,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"281","T1_4A",1,4,"A","1X",11,"T1-4A11",5,5,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"282","T1_4A",1,4,"A","1X",12,"T1-4A12",6,5,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"283","T1_4A",1,4,"A","1X",13,"T1-4A13",1,4,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"284","T1_4A",1,4,"A","1X",14,"T1-4A14",2,4,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"285","T1_4A",1,4,"A","1X",15,"T1-4A15",3,4,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"286","T1_4A",1,4,"A","1X",16,"T1-4A16",4,4,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"287","T1_4A",1,4,"A","1X",17,"T1-4A17",5,4,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"288","T1_4A",1,4,"A","1X",18,"T1-4A18",6,4,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"289","T1_4A",1,4,"A","1X",19,"T1-4A19",1,3,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"290","T1_4A",1,4,"A","1X",20,"T1-4A20",2,3,165,165,102,102,105,105,80,80,196,196,284,290,84,96,134,134,148,150,290
"291","T1_4A",1,4,"A","1X",21,"T1-4A21",3,3,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"292","T1_4A",1,4,"A","1X",22,"T1-4A22",4,3,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"293","T1_4A",1,4,"A","1X",23,"T1-4A23",5,3,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"294","T1_4A",1,4,"A","1X",24,"T1-4A24",6,3,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"295","T1_4A",1,4,"A","1X",25,"T1-4A25",1,2,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"296","T1_4A",1,4,"A","1X",26,"T1-4A26",2,2,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"297","T1_4A",1,4,"A","1X",27,"T1-4A27",3,2,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"298","T1_4A",1,4,"A","1X",28,"T1-4A28",4,2,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"299","T1_4A",1,4,"A","1X",29,"T1-4A29",5,2,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"300","T1_4A",1,4,"A","1X",30,"T1-4A30",6,2,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"301","T1_4A",1,4,"A","1X",31,"T1-4A31",1,1,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"302","T1_4A",1,4,"A","1X",32,"T1-4A32",2,1,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"303","T1_4A",1,4,"A","1X",33,"T1-4A33",3,1,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"304","T1_4A",1,4,"A","1X",34,"T1-4A34",4,1,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"305","T1_4A",1,4,"A","1X",35,"T1-4A35",5,1,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"306","T1_4A",1,4,"A","1X",36,"T1-4A36",6,1,165,165,96,102,105,105,80,80,196,196,284,284,93,96,134,134,146,148,273
"307","T1_4B",1,4,"B","0X",1,"T1-4B1",1,6,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"308","T1_4B",1,4,"B","0X",2,"T1-4B2",2,6,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"309","T1_4B",1,4,"B","0X",3,"T1-4B3",3,6,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"310","T1_4B",1,4,"B","0X",5,"T1-4B5",5,6,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"311","T1_4B",1,4,"B","0X",6,"T1-4B6",6,6,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"312","T1_4B",1,4,"B","0X",7,"T1-4B7",1,5,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"313","T1_4B",1,4,"B","0X",8,"T1-4B8",2,5,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"314","T1_4B",1,4,"B","0X",9,"T1-4B9",3,5,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"315","T1_4B",1,4,"B","0X",10,"T1-4B10",4,5,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"316","T1_4B",1,4,"B","0X",11,"T1-4B11",5,5,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"317","T1_4B",1,4,"B","0X",12,"T1-4B12",6,5,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"318","T1_4B",1,4,"B","0X",13,"T1-4B13",1,4,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"319","T1_4B",1,4,"B","0X",14,"T1-4B14",2,4,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"320","T1_4B",1,4,"B","0X",15,"T1-4B15",3,4,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"321","T1_4B",1,4,"B","0X",16,"T1-4B16",4,4,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"322","T1_4B",1,4,"B","0X",17,"T1-4B17",5,4,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"323","T1_4B",1,4,"B","0X",18,"T1-4B18",6,4,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"324","T1_4B",1,4,"B","0X",19,"T1-4B19",1,3,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"325","T1_4B",1,4,"B","0X",20,"T1-4B20",2,3,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"326","T1_4B",1,4,"B","0X",21,"T1-4B21",3,3,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"327","T1_4B",1,4,"B","0X",22,"T1-4B22",4,3,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"328","T1_4B",1,4,"B","0X",23,"T1-4B23",5,3,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"329","T1_4B",1,4,"B","0X",24,"T1-4B24",6,3,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"10100","T1_4B",1,4,"B","0X",25,"T1-4B25",1,2,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"330","T1_4B",1,4,"B","0X",26,"T1-4B26",2,2,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"331","T1_4B",1,4,"B","0X",27,"T1-4B27",3,2,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"332","T1_4B",1,4,"B","0X",28,"T1-4B28",4,2,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"333","T1_4B",1,4,"B","0X",29,"T1-4B29",5,2,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"334","T1_4B",1,4,"B","0X",30,"T1-4B30",6,2,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"335","T1_4B",1,4,"B","0X",31,"T1-4B31",1,1,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"336","T1_4B",1,4,"B","0X",32,"T1-4B32",2,1,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"337","T1_4B",1,4,"B","0X",33,"T1-4B33",3,1,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"338","T1_4B",1,4,"B","0X",34,"T1-4B34",4,1,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"339","T1_4B",1,4,"B","0X",35,"T1-4B35",5,1,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"340","T1_4B",1,4,"B","0X",36,"T1-4B36",6,1,165,165,102,102,105,105,80,80,192,196,284,290,87,87,128,136,146,150,307
"341","T1_4C",1,4,"C","2X",1,"T1-4C1-AB",1,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"11100","T1_4C",1,4,"C","2X",2,"T1-4C2-AB",2,6,165,165,102,102,101,105,80,80,192,196,284,290,87,93,128,134,146,146,342
"342","T1_4C",1,4,"C","2X",3,"T1-4C3-AB",3,6,165,165,102,102,101,105,80,80,192,196,284,290,87,93,128,134,146,146,342
"343","T1_4C",1,4,"C","2X",4,"T1-4C4-AB",4,6,165,165,102,102,101,105,80,80,192,196,284,290,87,93,128,134,146,146,342
"344","T1_4C",1,4,"C","2X",5,"T1-4C5-AB",5,6,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"345","T1_4C",1,4,"C","2X",6,"T1-4C6-AB",6,6,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"346","T1_4C",1,4,"C","2X",7,"T1-4C7-AB",1,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"347","T1_4C",1,4,"C","2X",8,"T1-4C8-AB",2,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"348","T1_4C",1,4,"C","2X",9,"T1-4C9-AB",3,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"349","T1_4C",1,4,"C","2X",10,"T1-4C10-AB",4,5,165,165,102,102,101,105,80,80,192,196,284,290,87,93,128,134,146,146,342
"350","T1_4C",1,4,"C","2X",11,"T1-4C11-AB",5,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"351","T1_4C",1,4,"C","2X",12,"T1-4C12-AB",6,5,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"352","T1_4C",1,4,"C","2X",13,"T1-4C13-AB",1,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"353","T1_4C",1,4,"C","2X",14,"T1-4C14-AB",2,4,165,165,102,102,101,105,80,80,192,196,284,290,87,93,128,134,146,146,342
"354","T1_4C",1,4,"C","2X",15,"T1-4C15-AB",3,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"355","T1_4C",1,4,"C","2X",16,"T1-4C16-AB",4,4,165,165,102,102,101,105,80,80,192,196,284,290,87,93,128,134,146,146,342
"356","T1_4C",1,4,"C","2X",18,"T1-4C18-AB",6,4,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"357","T1_4C",1,4,"C","2X",19,"T1-4C19-AB",1,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"358","T1_4C",1,4,"C","2X",20,"T1-4C20-AB",2,3,165,165,102,102,101,105,80,80,192,196,284,290,87,93,128,134,146,146,342
"359","T1_4C",1,4,"C","2X",21,"T1-4C21-AB",3,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"360","T1_4C",1,4,"C","2X",22,"T1-4C22-AB",4,3,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"361","T1_4C",1,4,"C","2X",23,"T1-4C23-AB",5,3,165,165,102,102,101,105,80,80,192,196,284,290,87,93,128,134,146,146,342
"362","T1_4C",1,4,"C","2X",24,"T1-4C24-AB",6,3,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"363","T1_4C",1,4,"C","2X",25,"T1-4C25-AB",1,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"364","T1_4C",1,4,"C","2X",26,"T1-4C26-AB",2,2,165,165,102,102,101,105,80,80,192,196,284,290,87,93,128,134,146,146,342
"365","T1_4C",1,4,"C","2X",27,"T1-4C27-AB",3,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"366","T1_4C",1,4,"C","2X",28,"T1-4C28-AB",4,2,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
"367","T1_4C",1,4,"C","2X",29,"T1-4C29-AB",5,2,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"368","T1_4C",1,4,"C","2X",30,"T1-4C30-AB",6,2,165,177,102,102,101,105,80,80,192,192,290,290,87,90,128,136,146,148,271
"369","T1_4C",1,4,"C","2X",31,"T1-4C31-AB",1,1,165,171,96,102,107,113,80,80,196,200,284,290,87,102,128,128,148,152,145
